Energy(eV)	C_p_DOS	Pt_d_DOS
-18.018614	0.000000	0.000000
-17.998614	0.000000	0.000000
-17.978614	0.000000	0.000000
-17.958614	0.000000	0.000000
-17.938614	0.000000	0.000000
-17.918514	0.000000	0.000000
-17.898514	0.000000	0.000000
-17.878514	0.000000	0.000000
-17.858514	0.000000	0.000000
-17.838514	0.000000	0.000000
-17.818514	0.000000	0.000000
-17.798514	0.000000	0.000000
-17.778514	0.000000	0.000000
-17.758514	0.000000	0.000000
-17.738514	0.000000	0.000000
-17.718414	0.000000	0.000000
-17.698414	0.000000	0.000000
-17.678414	0.000000	0.000000
-17.658414	0.000000	0.000000
-17.638414	0.000000	0.000000
-17.618414	0.000000	0.000000
-17.598414	0.000000	0.000000
-17.578414	0.000000	0.000000
-17.558414	0.000000	0.000000
-17.538414	0.000000	0.000000
-17.518314	0.000000	0.000000
-17.498314	0.000000	0.000000
-17.478314	0.000000	0.000000
-17.458314	0.000000	0.000000
-17.438314	0.000000	0.000000
-17.418314	0.000000	0.000000
-17.398314	0.000000	0.000000
-17.378314	0.000000	0.000000
-17.358314	0.000000	0.000000
-17.338314	0.000000	0.000000
-17.318214	0.000000	0.000000
-17.298214	0.000000	0.000000
-17.278214	0.000000	0.000000
-17.258214	0.000000	0.000000
-17.238214	0.000000	0.000000
-17.218214	0.000000	0.000000
-17.198214	0.000000	0.000000
-17.178214	0.000000	0.000000
-17.158214	0.000000	0.000000
-17.138214	0.000000	0.000000
-17.118114	0.000000	0.000000
-17.098114	0.000000	0.000000
-17.078114	0.000000	0.000000
-17.058114	0.000000	0.000000
-17.038114	0.000000	0.000000
-17.018114	0.000000	0.000000
-16.998114	0.000000	0.000000
-16.978114	0.000000	0.000000
-16.958114	0.000000	0.000000
-16.938114	0.000000	0.000000
-16.918014	0.000000	0.000000
-16.898014	0.000000	0.000000
-16.878014	0.000000	0.000000
-16.858014	0.000000	0.000000
-16.838014	0.000000	0.000000
-16.818014	0.000000	0.000000
