Energy(eV)	C_p_DOS	Pt_d_DOS
-7.428871	0.041945	0.055530
-7.408771	0.046539	0.059345
-7.388771	0.051543	0.063590
-7.368771	0.056920	0.068037
-7.348771	0.062604	0.072441
-7.328771	0.068499	0.076577
-7.308771	0.074479	0.080252
-7.288771	0.080391	0.083321
-7.268771	0.086053	0.085684
-7.248771	0.091267	0.087278
-7.228771	0.095827	0.088076
-7.208671	0.099534	0.088060
-7.188671	0.102218	0.087239
-7.168671	0.103758	0.085649
-7.148671	0.104101	0.083361
-7.128671	0.103273	0.080499
-7.108671	0.101384	0.077247
-7.088671	0.098632	0.073877
-7.068671	0.095285	0.070739
-7.048671	0.091657	0.068235
-7.028671	0.088126	0.066890
-7.008571	0.085119	0.067337
-6.988571	0.083132	0.070260
-6.968571	0.082622	0.076410
-6.948571	0.084146	0.086604
-6.928571	0.088316	0.101673
-6.908571	0.095808	0.122429
-6.888571	0.107369	0.149605
-6.868571	0.123826	0.183816
-6.848571	0.146075	0.225489
-6.828571	0.175041	0.274788
-6.808471	0.211595	0.331509
-6.788471	0.256428	0.394972
-6.768471	0.309856	0.463903
-6.748471	0.371604	0.536353
-6.728471	0.440586	0.609689
-6.708471	0.514744	0.680686
-6.688471	0.591022	0.745758
-6.668471	0.665505	0.801298
-6.648471	0.733762	0.844105
-6.628471	0.791363	0.871828
-6.608371	0.834493	0.883321
-6.588371	0.860532	0.878850
-6.568371	0.868494	0.860087
-6.548371	0.859216	0.829895
-6.528371	0.835239	0.791938
-6.508371	0.800432	0.750191
-6.488371	0.759424	0.708459
-6.468371	0.716977	0.669970
-6.448371	0.677400	0.637109
-6.428371	0.644108	0.611299
-6.408271	0.619419	0.593053
-6.388271	0.604461	0.582086
-6.368271	0.599259	0.577486
-6.348271	0.602917	0.577898
-6.328271	0.613850	0.581707
-6.308271	0.630022	0.587179
-6.288271	0.649197	0.592598
-6.268271	0.669144	0.596367
-6.248271	0.687831	0.597112
-6.228271	0.703563	0.593755
-6.208171	0.715034	0.585494
-6.188171	0.721373	0.571862
-6.168171	0.722121	0.552741
-6.148171	0.717255	0.528288
-6.128171	0.707001	0.498909
-6.108171	0.691904	0.465268
-6.088171	0.672801	0.428263
-6.068171	0.650796	0.388990
-6.048171	0.627246	0.348705
-6.028171	0.603653	0.308738
-6.008071	0.581576	0.270397
-5.988071	0.562513	0.234852
-5.968071	0.547751	0.203026
-5.948071	0.538275	0.175520
-5.928071	0.534738	0.152588
-5.908071	0.537496	0.134156
-5.888071	0.546708	0.119900
-5.868071	0.562474	0.109339
-5.848071	0.584932	0.101937
-5.828071	0.614344	0.097192
-5.807971	0.651082	0.094683
-5.787971	0.695532	0.094094
-5.767971	0.747951	0.095196
-5.747971	0.808314	0.097819
-5.727971	0.876171	0.101807
-5.707971	0.950621	0.106990
-5.687971	1.030331	0.113159
-5.667971	1.113644	0.120065
-5.647971	1.198739	0.127436
-5.627971	1.283770	0.134986
-5.607871	1.366940	0.142450
