Energy(eV)	C_p_DOS	Pt_d_DOS
-21.187665	0.000000	0.000000
-21.167665	0.000000	0.000000
-21.147665	0.000000	0.000000
-21.127665	0.000000	0.000000
-21.107665	0.000000	0.000000
-21.087665	0.000000	0.000000
-21.067665	0.000000	0.000000
-21.047665	0.000000	0.000000
-21.027565	0.000000	0.000000
-21.007565	0.000000	0.000000
-20.987565	0.000000	0.000000
-20.967565	0.000000	0.000000
-20.947565	0.000000	0.000000
-20.927565	0.000000	0.000000
-20.907565	0.000000	0.000000
-20.887565	0.000000	0.000000
-20.867565	0.000000	0.000000
-20.847565	0.000000	0.000000
-20.827465	0.000000	0.000000
-20.807465	0.000000	0.000000
-20.787465	0.000000	0.000000
-20.767465	0.000000	0.000000
-20.747465	0.000000	0.000000
-20.727465	0.000000	0.000000
-20.707465	0.000000	0.000000
-20.687465	0.000000	0.000000
-20.667465	0.000000	0.000000
-20.647465	0.000000	0.000000
-20.627365	0.000000	0.000000
-20.607365	0.000000	0.000000
-20.587365	0.000000	0.000000
-20.567365	0.000000	0.000000
-20.547365	0.000000	0.000000
-20.527365	0.000000	0.000000
-20.507365	0.000000	0.000000
-20.487365	0.000000	0.000000
-20.467365	0.000000	0.000000
-20.447365	0.000000	0.000000
-20.427265	0.000000	0.000000
-20.407265	0.000000	0.000000
-20.387265	0.000000	0.000000
-20.367265	0.000000	0.000000
-20.347265	0.000000	0.000000
-20.327265	0.000000	0.000000
-20.307265	0.000000	0.000000
-20.287265	0.000000	0.000000
-20.267265	0.000000	0.000000
-20.247265	0.000000	0.000000
-20.227165	0.000000	0.000000
-20.207165	0.000000	0.000000
-20.187165	0.000000	0.000000
-20.167165	0.000000	0.000000
-20.147165	0.000000	0.000000
-20.127165	0.000000	0.000000
-20.107165	0.000000	0.000000
-20.087165	0.000000	0.000000
-20.067165	0.000000	0.000000
-20.047165	0.000000	0.000000
-20.027065	0.000000	0.000000
-20.007065	0.000000	0.000000
-19.987065	0.000000	0.000000
-19.967065	0.000000	0.000000
-19.947065	0.000000	0.000000
-19.927065	0.000000	0.000000
-19.907065	0.000000	0.000000
-19.887065	0.000000	0.000000
-19.867065	0.000000	0.000000
-19.847065	0.000000	0.000000
-19.826965	0.000000	0.000000
-19.806965	0.000000	0.000000
-19.786965	0.000000	0.000000
-19.766965	0.000000	0.000000
-19.746965	0.000000	0.000000
-19.726965	0.000000	0.000000
-19.706965	0.000000	0.000000
-19.686965	0.000000	0.000000
-19.666965	0.000000	0.000000
-19.646965	0.000000	0.000000
-19.626865	0.000000	0.000000
-19.606865	0.000000	0.000000
-19.586865	0.000000	0.000000
-19.566865	0.000000	0.000000
-19.546865	0.000000	0.000000
-19.526865	0.000000	0.000000
-19.506865	0.000000	0.000000
-19.486865	0.000000	0.000000
-19.466865	0.000000	0.000000
-19.446865	0.000000	0.000000
-19.426765	0.000000	0.000000
-19.406765	0.000000	0.000000
-19.386765	0.000000	0.000000
-19.366765	0.000000	0.000000
-19.346765	0.000000	0.000000
-19.326765	0.000000	0.000000
-19.306765	0.000000	0.000000
-19.286765	0.000000	0.000000
-19.266765	0.000000	0.000000
-19.246765	0.000000	0.000000
-19.226665	0.000000	0.000000
-19.206665	0.000000	0.000000
-19.186665	0.000000	0.000000
-19.166665	0.000000	0.000000
-19.146665	0.000000	0.000000
-19.126665	0.000000	0.000000
-19.106665	0.000000	0.000000
-19.086665	0.000000	0.000000
-19.066665	0.000000	0.000000
-19.046665	0.000000	0.000000
-19.026565	0.000000	0.000000
-19.006565	0.000000	0.000000
-18.986565	0.000000	0.000000
-18.966565	0.000000	0.000000
-18.946565	0.000000	0.000000
-18.926565	0.000000	0.000000
-18.906565	0.000000	0.000000
-18.886565	0.000000	0.000000
-18.866565	0.000000	0.000000
-18.846565	0.000000	0.000000
-18.826465	0.000000	0.000000
-18.806465	0.000000	0.000000
-18.786465	0.000000	0.000000
-18.766465	0.000000	0.000000
-18.746465	0.000000	0.000000
-18.726465	0.000000	0.000000
-18.706465	0.000000	0.000000
-18.686465	0.000000	0.000000
-18.666465	0.000000	0.000000
-18.646465	0.000000	0.000000
-18.626365	0.000000	0.000000
-18.606365	0.000000	0.000000
-18.586365	0.000000	0.000000
-18.566365	0.000000	0.000000
-18.546365	0.000000	0.000000
-18.526365	0.000000	0.000000
-18.506365	0.000000	0.000000
-18.486365	0.000000	0.000000
-18.466365	0.000000	0.000000
-18.446365	0.000000	0.000000
-18.426265	0.000000	0.000000
-18.406265	0.000000	0.000000
-18.386265	0.000000	0.000000
-18.366265	0.000000	0.000000
-18.346265	0.000000	0.000000
-18.326265	0.000000	0.000000
-18.306265	0.000000	0.000000
-18.286265	0.000000	0.000000
-18.266265	0.000000	0.000000
-18.246265	0.000000	0.000000
-18.226165	0.000000	0.000000
-18.206165	0.000000	0.000000
-18.186165	0.000000	0.000000
-18.166165	0.000000	0.000000
-18.146165	0.000000	0.000000
-18.126165	0.000000	0.000000
-18.106165	0.000000	0.000000
-18.086165	0.000000	0.000000
-18.066165	0.000000	0.000000
-18.046165	0.000000	0.000000
-18.026065	0.000000	0.000000
-18.006065	0.000000	0.000000
-17.986065	0.000000	0.000000
-17.966065	0.000000	0.000000
-17.946065	0.000000	0.000000
-17.926065	0.000000	0.000000
-17.906065	0.000000	0.000000
-17.886065	0.000000	0.000000
-17.866065	0.000000	0.000000
-17.846065	0.000000	0.000000
-17.825965	0.000000	0.000000
-17.805965	0.000000	0.000000
-17.785965	0.000000	0.000000
-17.765965	0.000000	0.000000
-17.745965	0.000000	0.000000
-17.725965	0.000000	0.000000
-17.705965	0.000000	0.000000
-17.685965	0.000000	0.000000
-17.665965	0.000000	0.000000
-17.645965	0.000000	0.000000
-17.625865	0.000000	0.000000
-17.605865	0.000000	0.000000
-17.585865	0.000000	0.000000
-17.565865	0.000000	0.000000
-17.545865	0.000000	0.000000
-17.525865	0.000000	0.000000
-17.505865	0.000000	0.000000
-17.485865	0.000000	0.000000
-17.465865	0.000000	0.000000
-17.445865	0.000000	0.000000
-17.425765	0.000000	0.000000
-17.405765	0.000000	0.000000
-17.385765	0.000000	0.000000
-17.365765	0.000000	0.000000
-17.345765	0.000000	0.000000
-17.325765	0.000000	0.000000
-17.305765	0.000000	0.000000
-17.285765	0.000000	0.000000
-17.265765	0.000000	0.000000
-17.245765	0.000000	0.000000
-17.225665	0.000000	0.000000
-17.205665	0.000000	0.000000
-17.185665	0.000000	0.000000
-17.165665	0.000000	0.000000
-17.145665	0.000000	0.000000
-17.125665	0.000000	0.000000
-17.105665	0.000000	0.000000
-17.085665	0.000000	0.000000
-17.065665	0.000000	0.000000
-17.045665	0.000000	0.000000
-17.025565	0.000000	0.000000
-17.005565	0.000000	0.000000
-16.985565	0.000000	0.000000
-16.965565	0.000000	0.000000
-16.945565	0.000000	0.000000
-16.925565	0.000000	0.000000
-16.905565	0.000000	0.000000
-16.885565	0.000000	0.000000
-16.865565	0.000000	0.000000
-16.845565	0.000000	0.000000
-16.825465	0.000000	0.000000
-16.805465	0.000000	0.000000
-16.785465	0.000000	0.000000
-16.765465	0.000000	0.000000
-16.745465	0.000000	0.000000
-16.725465	0.000000	0.000000
-16.705465	0.000000	0.000000
-16.685465	0.000000	0.000000
-16.665465	0.000000	0.000000
-16.645465	0.000000	0.000000
-16.625365	0.000000	0.000000
-16.605365	0.000000	0.000000
-16.585365	0.000000	0.000000
-16.565365	0.000000	0.000000
-16.545365	0.000000	0.000000
-16.525365	0.000000	0.000000
-16.505365	0.000000	0.000000
-16.485365	0.000000	0.000000
-16.465365	0.000000	0.000000
-16.445365	0.000000	0.000000
-16.425265	0.000000	0.000000
-16.405265	0.000000	0.000000
-16.385265	0.000000	0.000000
-16.365265	0.000000	0.000000
-16.345265	0.000000	0.000000
-16.325265	0.000000	0.000000
-16.305265	0.000000	0.000000
-16.285265	0.000000	0.000000
-16.265265	0.000000	0.000000
-16.245265	0.000000	0.000000
-16.225165	0.000000	0.000000
-16.205165	0.000000	0.000000
-16.185165	0.000000	0.000000
-16.165165	0.000000	0.000000
-16.145165	0.000000	0.000000
-16.125165	0.000000	0.000000
-16.105165	0.000000	0.000000
-16.085165	0.000000	0.000000
-16.065165	0.000000	0.000000
-16.045165	0.000000	0.000000
-16.025065	0.000000	0.000000
-16.005065	0.000000	0.000000
-15.985065	0.000000	0.000000
-15.965065	0.000000	0.000000
-15.945065	0.000000	0.000000
-15.925065	0.000000	0.000000
-15.905065	0.000000	0.000000
-15.885065	0.000000	0.000000
-15.865065	0.000000	0.000000
-15.845065	0.000000	0.000000
-15.824965	0.000000	0.000000
-15.804965	0.000000	0.000000
-15.784965	0.000000	0.000000
-15.764965	0.000000	0.000000
-15.744965	0.000000	0.000000
-15.724965	0.000000	0.000000
-15.704965	0.000000	0.000000
-15.684965	0.000000	0.000000
-15.664965	0.000000	0.000000
